event_id,source_user_id,target_user_id,rating,timestamp,event_time
BITCOIN-OTC-008551,1765,1585,3,1329518905.06867,2012-02-17T22:48:25.068670+00:00
BITCOIN-OTC-008552,1585,1765,1,1329518960.19976,2012-02-17T22:49:20.199760+00:00
BITCOIN-OTC-008553,1,1245,1,1329521010.36689,2012-02-17T23:23:30.366890+00:00
BITCOIN-OTC-008554,1245,1,1,1329521111.87089,2012-02-17T23:25:11.870890+00:00
BITCOIN-OTC-008555,1386,1095,1,1329528225.47875,2012-02-18T01:23:45.478750+00:00
BITCOIN-OTC-008556,1095,1386,2,1329528351.02538,2012-02-18T01:25:51.025380+00:00
BITCOIN-OTC-008557,1746,1714,1,1329532675.52766,2012-02-18T02:37:55.527660+00:00
BITCOIN-OTC-008558,1746,1804,1,1329532690.18721,2012-02-18T02:38:10.187210+00:00
BITCOIN-OTC-008559,1714,1804,1,1329532857.12558,2012-02-18T02:40:57.125580+00:00
BITCOIN-OTC-008560,1804,1746,1,1329532889.86618,2012-02-18T02:41:29.866180+00:00
BITCOIN-OTC-008561,1714,1746,1,1329532893.85302,2012-02-18T02:41:33.853020+00:00
BITCOIN-OTC-008562,1804,1714,1,1329532914.88048,2012-02-18T02:41:54.880480+00:00
BITCOIN-OTC-008563,1095,1802,1,1329533575.59433,2012-02-18T02:52:55.594330+00:00
BITCOIN-OTC-008564,1095,1680,1,1329536307.74119,2012-02-18T03:38:27.741190+00:00
BITCOIN-OTC-008565,1334,592,2,1329537830.24891,2012-02-18T04:03:50.248910+00:00
BITCOIN-OTC-008566,592,1334,1,1329537871.6579,2012-02-18T04:04:31.657900+00:00
BITCOIN-OTC-008567,1771,937,1,1329559766.39319,2012-02-18T10:09:26.393190+00:00
BITCOIN-OTC-008568,937,1771,1,1329559879.53542,2012-02-18T10:11:19.535420+00:00
BITCOIN-OTC-008569,184,1660,-1,1329566671.63548,2012-02-18T12:04:31.635480+00:00
BITCOIN-OTC-008570,184,1662,-5,1329566865.2769,2012-02-18T12:07:45.276900+00:00
BITCOIN-OTC-008571,1771,1805,1,1329573938.49689,2012-02-18T14:05:38.496890+00:00
BITCOIN-OTC-008572,1805,1771,1,1329573952.50429,2012-02-18T14:05:52.504290+00:00
BITCOIN-OTC-008573,1702,35,3,1329579518.25187,2012-02-18T15:38:38.251870+00:00
BITCOIN-OTC-008574,1776,1754,2,1329590409.17796,2012-02-18T18:40:09.177960+00:00
BITCOIN-OTC-008575,1095,1788,2,1329591182.77347,2012-02-18T18:53:02.773470+00:00
BITCOIN-OTC-008576,1788,1095,1,1329591726.85732,2012-02-18T19:02:06.857320+00:00
BITCOIN-OTC-008577,1317,1776,2,1329600254.29365,2012-02-18T21:24:14.293650+00:00
BITCOIN-OTC-008578,1776,1317,3,1329600280.47446,2012-02-18T21:24:40.474460+00:00
BITCOIN-OTC-008579,1417,1053,1,1329601043.79426,2012-02-18T21:37:23.794260+00:00
BITCOIN-OTC-008580,135,1334,1,1329606237.48736,2012-02-18T23:03:57.487360+00:00
BITCOIN-OTC-008581,705,1714,1,1329607847.82294,2012-02-18T23:30:47.822940+00:00
BITCOIN-OTC-008582,1714,705,1,1329607908.38477,2012-02-18T23:31:48.384770+00:00
BITCOIN-OTC-008583,705,1334,3,1329608044.16012,2012-02-18T23:34:04.160120+00:00
BITCOIN-OTC-008584,1585,1773,1,1329608151.89423,2012-02-18T23:35:51.894230+00:00
BITCOIN-OTC-008585,1677,309,-1,1329612916.59003,2012-02-19T00:55:16.590030+00:00
BITCOIN-OTC-008586,1802,1585,1,1329614814.0853,2012-02-19T01:26:54.085300+00:00
BITCOIN-OTC-008587,1800,35,1,1329640714.63338,2012-02-19T08:38:34.633380+00:00
BITCOIN-OTC-008588,35,1806,1,1329641304.62532,2012-02-19T08:48:24.625320+00:00
BITCOIN-OTC-008589,1806,35,1,1329641657.67932,2012-02-19T08:54:17.679320+00:00
BITCOIN-OTC-008590,204,1744,1,1329650601.19137,2012-02-19T11:23:21.191370+00:00
BITCOIN-OTC-008591,1744,204,1,1329650670.81279,2012-02-19T11:24:30.812790+00:00
BITCOIN-OTC-008592,1744,1807,1,1329664692.6724,2012-02-19T15:18:12.672400+00:00
BITCOIN-OTC-008593,1807,1744,1,1329664722.00713,2012-02-19T15:18:42.007130+00:00
BITCOIN-OTC-008594,1677,1693,1,1329670382.97812,2012-02-19T16:53:02.978120+00:00
BITCOIN-OTC-008595,1624,1806,1,1329671612.65357,2012-02-19T17:13:32.653570+00:00
BITCOIN-OTC-008596,1281,1,1,1329682303.62696,2012-02-19T20:11:43.626960+00:00
BITCOIN-OTC-008597,1,1281,1,1329682462.92106,2012-02-19T20:14:22.921060+00:00
BITCOIN-OTC-008598,1744,1808,1,1329687323.30835,2012-02-19T21:35:23.308350+00:00
BITCOIN-OTC-008599,1808,1744,1,1329687356.38115,2012-02-19T21:35:56.381150+00:00
BITCOIN-OTC-008600,1677,1809,1,1329692397.74771,2012-02-19T22:59:57.747710+00:00
BITCOIN-OTC-008601,1809,1677,1,1329692430.17921,2012-02-19T23:00:30.179210+00:00
BITCOIN-OTC-008602,1809,25,1,1329698267.85934,2012-02-20T00:37:47.859340+00:00
BITCOIN-OTC-008603,1809,1348,1,1329728745.27336,2012-02-20T09:05:45.273360+00:00
BITCOIN-OTC-008604,1348,1809,1,1329728846.39939,2012-02-20T09:07:26.399390+00:00
BITCOIN-OTC-008605,1771,1704,1,1329730758.82536,2012-02-20T09:39:18.825360+00:00
BITCOIN-OTC-008606,1771,823,2,1329733659.55554,2012-02-20T10:27:39.555540+00:00
BITCOIN-OTC-008607,304,1704,3,1329735020.39734,2012-02-20T10:50:20.397340+00:00
BITCOIN-OTC-008608,35,1095,1,1329737805.39002,2012-02-20T11:36:45.390020+00:00
BITCOIN-OTC-008609,1095,35,1,1329738161.17339,2012-02-20T11:42:41.173390+00:00
BITCOIN-OTC-008610,1714,1803,1,1329758602.2995,2012-02-20T17:23:22.299500+00:00
BITCOIN-OTC-008611,1803,1714,1,1329758788.23808,2012-02-20T17:26:28.238080+00:00
BITCOIN-OTC-008612,1753,184,2,1329760184.64235,2012-02-20T17:49:44.642350+00:00
BITCOIN-OTC-008613,1753,1811,1,1329760211.84761,2012-02-20T17:50:11.847610+00:00
BITCOIN-OTC-008614,1811,1753,1,1329760750.27846,2012-02-20T17:59:10.278460+00:00
BITCOIN-OTC-008615,1366,540,1,1329767069.85089,2012-02-20T19:44:29.850890+00:00
BITCOIN-OTC-008616,540,1366,1,1329767080.48208,2012-02-20T19:44:40.482080+00:00
BITCOIN-OTC-008617,1366,1714,1,1329767558.11363,2012-02-20T19:52:38.113630+00:00
BITCOIN-OTC-008618,1714,1366,1,1329767589.41162,2012-02-20T19:53:09.411620+00:00
BITCOIN-OTC-008619,1281,1799,1,1329767885.10768,2012-02-20T19:58:05.107680+00:00
BITCOIN-OTC-008620,1799,1281,1,1329767973.63871,2012-02-20T19:59:33.638710+00:00
BITCOIN-OTC-008621,775,1792,1,1329769858.31558,2012-02-20T20:30:58.315580+00:00
BITCOIN-OTC-008622,775,1720,1,1329769975.31616,2012-02-20T20:32:55.316160+00:00
BITCOIN-OTC-008623,1201,135,4,1329769995.74124,2012-02-20T20:33:15.741240+00:00
BITCOIN-OTC-008624,1201,1487,4,1329770112.70572,2012-02-20T20:35:12.705720+00:00
BITCOIN-OTC-008625,1487,1201,4,1329770141.38537,2012-02-20T20:35:41.385370+00:00
BITCOIN-OTC-008626,1803,905,2,1329771893.70175,2012-02-20T21:04:53.701750+00:00
BITCOIN-OTC-008627,184,1753,2,1329773931.67489,2012-02-20T21:38:51.674890+00:00
BITCOIN-OTC-008628,1809,88,1,1329777198.6881,2012-02-20T22:33:18.688100+00:00
BITCOIN-OTC-008629,395,1809,5,1329777864.2034,2012-02-20T22:44:24.203400+00:00
BITCOIN-OTC-008630,1809,1464,1,1329777865.13955,2012-02-20T22:44:25.139550+00:00
BITCOIN-OTC-008631,1334,1677,2,1329778177.19178,2012-02-20T22:49:37.191780+00:00
BITCOIN-OTC-008632,1677,1334,2,1329778195.32381,2012-02-20T22:49:55.323810+00:00
BITCOIN-OTC-008633,35,1812,1,1329781153.75989,2012-02-20T23:39:13.759890+00:00
BITCOIN-OTC-008634,1744,1677,1,1329792883.84269,2012-02-21T02:54:43.842690+00:00
BITCOIN-OTC-008635,1677,1744,2,1329792914.02595,2012-02-21T02:55:14.025950+00:00
BITCOIN-OTC-008636,1281,1771,-1,1329796919.91078,2012-02-21T04:01:59.910780+00:00
BITCOIN-OTC-008637,415,1771,-1,1329798771.50054,2012-02-21T04:32:51.500540+00:00
BITCOIN-OTC-008638,1809,1813,1,1329801511.58564,2012-02-21T05:18:31.585640+00:00
BITCOIN-OTC-008639,1813,1809,1,1329801577.15336,2012-02-21T05:19:37.153360+00:00
BITCOIN-OTC-008640,1809,777,1,1329812251.62203,2012-02-21T08:17:31.622030+00:00
BITCOIN-OTC-008641,1771,722,1,1329814433.89669,2012-02-21T08:53:53.896690+00:00
BITCOIN-OTC-008642,722,1771,1,1329814500.72309,2012-02-21T08:55:00.723090+00:00
BITCOIN-OTC-008643,1585,25,10,1329816993.56019,2012-02-21T09:36:33.560190+00:00
BITCOIN-OTC-008644,1201,178,2,1329852342.54071,2012-02-21T19:25:42.540710+00:00
BITCOIN-OTC-008645,1366,1802,1,1329858454.45952,2012-02-21T21:07:34.459520+00:00
BITCOIN-OTC-008646,353,1383,4,1329861452.57768,2012-02-21T21:57:32.577680+00:00
BITCOIN-OTC-008647,1802,1366,1,1329866561.08754,2012-02-21T23:22:41.087540+00:00
BITCOIN-OTC-008648,1615,1814,1,1329869248.81498,2012-02-22T00:07:28.814980+00:00
BITCOIN-OTC-008649,1814,1615,1,1329869367.46172,2012-02-22T00:09:27.461720+00:00
BITCOIN-OTC-008650,1585,174,3,1329869874.28785,2012-02-22T00:17:54.287850+00:00
BITCOIN-OTC-008651,1771,905,1,1329871820.12173,2012-02-22T00:50:20.121730+00:00
BITCOIN-OTC-008652,174,1585,3,1329871843.70328,2012-02-22T00:50:43.703280+00:00
BITCOIN-OTC-008653,1334,1034,2,1329897887.17046,2012-02-22T08:04:47.170460+00:00
BITCOIN-OTC-008654,1034,1334,1,1329897890.71111,2012-02-22T08:04:50.711110+00:00
BITCOIN-OTC-008655,35,1808,1,1329902350.47726,2012-02-22T09:19:10.477260+00:00
BITCOIN-OTC-008656,1677,1499,1,1329925673.42635,2012-02-22T15:47:53.426350+00:00
BITCOIN-OTC-008657,1499,1675,1,1329933406.42944,2012-02-22T17:56:46.429440+00:00
BITCOIN-OTC-008658,1675,1499,1,1329933474.20692,2012-02-22T17:57:54.206920+00:00
BITCOIN-OTC-008659,1317,1366,3,1329954958.8019,2012-02-22T23:55:58.801900+00:00
BITCOIN-OTC-008660,1366,1816,1,1329970693.05223,2012-02-23T04:18:13.052230+00:00
BITCOIN-OTC-008661,1816,1366,1,1329970719.3642,2012-02-23T04:18:39.364200+00:00
BITCOIN-OTC-008662,1585,882,2,1329973913.53893,2012-02-23T05:11:53.538930+00:00
BITCOIN-OTC-008663,1693,1817,1,1330013237.82769,2012-02-23T16:07:17.827690+00:00
BITCOIN-OTC-008664,1817,1693,2,1330013281.84503,2012-02-23T16:08:01.845030+00:00
BITCOIN-OTC-008665,1812,35,1,1330018480.36195,2012-02-23T17:34:40.361950+00:00
BITCOIN-OTC-008666,1366,1818,1,1330026194.2028,2012-02-23T19:43:14.202800+00:00
BITCOIN-OTC-008667,1818,1366,1,1330026293.73375,2012-02-23T19:44:53.733750+00:00
BITCOIN-OTC-008668,1555,1764,1,1330031172.79391,2012-02-23T21:06:12.793910+00:00
BITCOIN-OTC-008669,1764,1555,1,1330031284.6223,2012-02-23T21:08:04.622300+00:00
BITCOIN-OTC-008670,1764,340,1,1330042992.52184,2012-02-24T00:23:12.521840+00:00
BITCOIN-OTC-008671,1568,1366,1,1330050464.82553,2012-02-24T02:27:44.825530+00:00
BITCOIN-OTC-008672,1714,1819,1,1330050572.67888,2012-02-24T02:29:32.678880+00:00
BITCOIN-OTC-008673,1366,1568,1,1330050825.40223,2012-02-24T02:33:45.402230+00:00
BITCOIN-OTC-008674,1386,1731,1,1330052039.27825,2012-02-24T02:53:59.278250+00:00
BITCOIN-OTC-008675,1731,1386,1,1330052052.80302,2012-02-24T02:54:12.803020+00:00
BITCOIN-OTC-008676,592,1714,1,1330056728.7531,2012-02-24T04:12:08.753100+00:00
BITCOIN-OTC-008677,1714,592,1,1330056753.21266,2012-02-24T04:12:33.212660+00:00
BITCOIN-OTC-008678,1568,1788,1,1330056962.11341,2012-02-24T04:16:02.113410+00:00
BITCOIN-OTC-008679,1788,1568,1,1330056986.27744,2012-02-24T04:16:26.277440+00:00
BITCOIN-OTC-008680,1819,1714,1,1330063666.8622,2012-02-24T06:07:46.862200+00:00
BITCOIN-OTC-008681,1334,1714,2,1330066500.4712,2012-02-24T06:55:00.471200+00:00
BITCOIN-OTC-008682,1802,1714,2,1330068133.59746,2012-02-24T07:22:13.597460+00:00
BITCOIN-OTC-008683,1556,36,2,1330092621.14381,2012-02-24T14:10:21.143810+00:00
BITCOIN-OTC-008684,36,1556,1,1330097938.09696,2012-02-24T15:38:58.096960+00:00
BITCOIN-OTC-008685,36,1821,1,1330113259.31251,2012-02-24T19:54:19.312510+00:00
BITCOIN-OTC-008686,1366,1822,1,1330116427.08971,2012-02-24T20:47:07.089710+00:00
BITCOIN-OTC-008687,1822,1366,2,1330116654.1103,2012-02-24T20:50:54.110300+00:00
BITCOIN-OTC-008688,1386,1366,3,1330117545.8099,2012-02-24T21:05:45.809900+00:00
BITCOIN-OTC-008689,1366,1386,3,1330117560.48448,2012-02-24T21:06:00.484480+00:00
BITCOIN-OTC-008690,1386,192,1,1330117595.04184,2012-02-24T21:06:35.041840+00:00
BITCOIN-OTC-008691,1386,1680,1,1330117688.53492,2012-02-24T21:08:08.534920+00:00
BITCOIN-OTC-008692,1386,309,3,1330117715.21828,2012-02-24T21:08:35.218280+00:00
BITCOIN-OTC-008693,304,363,2,1330121857.47659,2012-02-24T22:17:37.476590+00:00
BITCOIN-OTC-008694,1765,1281,1,1330126519.89565,2012-02-24T23:35:19.895650+00:00
BITCOIN-OTC-008695,1670,1244,2,1330129475.20597,2012-02-25T00:24:35.205970+00:00
BITCOIN-OTC-008696,1334,1244,2,1330129604.60635,2012-02-25T00:26:44.606350+00:00
BITCOIN-OTC-008697,1771,1731,2,1330131224.49054,2012-02-25T00:53:44.490540+00:00
BITCOIN-OTC-008698,1201,1317,4,1330131719.58299,2012-02-25T01:01:59.582990+00:00
BITCOIN-OTC-008699,1771,1281,-1,1330134048.07664,2012-02-25T01:40:48.076640+00:00
BITCOIN-OTC-008700,1771,1334,1,1330134545.35837,2012-02-25T01:49:05.358370+00:00
BITCOIN-OTC-008701,1334,1771,1,1330134833.18015,2012-02-25T01:53:53.180150+00:00
BITCOIN-OTC-008702,1317,1803,1,1330138983.65353,2012-02-25T03:03:03.653530+00:00
BITCOIN-OTC-008703,1803,1317,1,1330139351.26062,2012-02-25T03:09:11.260620+00:00
BITCOIN-OTC-008704,1317,309,4,1330140429.57558,2012-02-25T03:27:09.575580+00:00
BITCOIN-OTC-008705,1352,4,3,1330145267.0798,2012-02-25T04:47:47.079800+00:00
BITCOIN-OTC-008706,4,1352,3,1330146332.07857,2012-02-25T05:05:32.078570+00:00
BITCOIN-OTC-008707,1185,309,-10,1330152020.92782,2012-02-25T06:40:20.927820+00:00
BITCOIN-OTC-008708,1806,1771,1,1330179002.78026,2012-02-25T14:10:02.780260+00:00
BITCOIN-OTC-008709,1771,1806,1,1330179132.72378,2012-02-25T14:12:12.723780+00:00
BITCOIN-OTC-008710,1555,1585,6,1330179670.65035,2012-02-25T14:21:10.650350+00:00
BITCOIN-OTC-008711,1095,1334,1,1330183419.88043,2012-02-25T15:23:39.880430+00:00
BITCOIN-OTC-008712,1670,1334,1,1330185387.07409,2012-02-25T15:56:27.074090+00:00
BITCOIN-OTC-008713,1322,1383,1,1330190829.33762,2012-02-25T17:27:09.337620+00:00
BITCOIN-OTC-008714,1334,1820,2,1330195328.56035,2012-02-25T18:42:08.560350+00:00
BITCOIN-OTC-008715,1788,1322,1,1330200754.83129,2012-02-25T20:12:34.831290+00:00
BITCOIN-OTC-008716,1322,1788,1,1330200859.60649,2012-02-25T20:14:19.606490+00:00
BITCOIN-OTC-008717,465,1556,8,1330203702.35017,2012-02-25T21:01:42.350170+00:00
BITCOIN-OTC-008718,425,1,10,1330219290.55436,2012-02-26T01:21:30.554360+00:00
BITCOIN-OTC-008719,1386,1,8,1330219627.0765,2012-02-26T01:27:07.076500+00:00
BITCOIN-OTC-008720,1334,1554,2,1330222314.26669,2012-02-26T02:11:54.266690+00:00
BITCOIN-OTC-008721,425,1773,1,1330247474.47325,2012-02-26T09:11:14.473250+00:00
BITCOIN-OTC-008722,1556,1487,1,1330262127.0216,2012-02-26T13:15:27.021600+00:00
BITCOIN-OTC-008723,36,1774,3,1330275724.5798,2012-02-26T17:02:04.579800+00:00
BITCOIN-OTC-008724,1585,1811,1,1330279401.64575,2012-02-26T18:03:21.645750+00:00
BITCOIN-OTC-008725,35,1823,2,1330287127.95137,2012-02-26T20:12:07.951370+00:00
BITCOIN-OTC-008726,1823,35,1,1330287177.5532,2012-02-26T20:12:57.553200+00:00
BITCOIN-OTC-008727,1751,1824,1,1330290066.87796,2012-02-26T21:01:06.877960+00:00
BITCOIN-OTC-008728,1824,1751,1,1330290112.8955,2012-02-26T21:01:52.895500+00:00
BITCOIN-OTC-008729,1686,1746,1,1330291853.06948,2012-02-26T21:30:53.069480+00:00
BITCOIN-OTC-008730,1686,1690,1,1330292197.94258,2012-02-26T21:36:37.942580+00:00
BITCOIN-OTC-008731,1690,1686,1,1330295849.65957,2012-02-26T22:37:29.659570+00:00
BITCOIN-OTC-008732,270,184,1,1330297591.13133,2012-02-26T23:06:31.131330+00:00
BITCOIN-OTC-008733,184,270,1,1330297673.29421,2012-02-26T23:07:53.294210+00:00
BITCOIN-OTC-008734,1771,1820,1,1330309811.334,2012-02-27T02:30:11.334000+00:00
BITCOIN-OTC-008735,1820,1771,1,1330309963.33786,2012-02-27T02:32:43.337860+00:00
BITCOIN-OTC-008736,1701,1714,3,1330312330.74247,2012-02-27T03:12:10.742470+00:00
BITCOIN-OTC-008737,1487,309,2,1330320831.31017,2012-02-27T05:33:51.310170+00:00
BITCOIN-OTC-008738,1201,309,3,1330320898.96989,2012-02-27T05:34:58.969890+00:00
BITCOIN-OTC-008739,1744,1825,1,1330341241.51512,2012-02-27T11:14:01.515120+00:00
BITCOIN-OTC-008740,1825,1744,1,1330341271.58342,2012-02-27T11:14:31.583420+00:00
BITCOIN-OTC-008741,1798,1826,5,1330341471.56494,2012-02-27T11:17:51.564940+00:00
BITCOIN-OTC-008742,1826,1798,5,1330341990.13675,2012-02-27T11:26:30.136750+00:00
BITCOIN-OTC-008743,1826,497,5,1330342047.81331,2012-02-27T11:27:27.813310+00:00
BITCOIN-OTC-008744,7,1686,2,1330364319.23252,2012-02-27T17:38:39.232520+00:00
BITCOIN-OTC-008745,1686,7,1,1330364443.1514,2012-02-27T17:40:43.151400+00:00
BITCOIN-OTC-008746,1386,1565,1,1330371018.84699,2012-02-27T19:30:18.846990+00:00
BITCOIN-OTC-008747,523,1827,1,1330371757.32875,2012-02-27T19:42:37.328750+00:00
BITCOIN-OTC-008748,1595,1626,1,1330378645.31054,2012-02-27T21:37:25.310540+00:00
BITCOIN-OTC-008749,1626,1595,1,1330378691.0588,2012-02-27T21:38:11.058800+00:00
BITCOIN-OTC-008750,905,1820,1,1330388677.84255,2012-02-28T00:24:37.842550+00:00
BITCOIN-OTC-008751,1771,1714,2,1330406780.70472,2012-02-28T05:26:20.704720+00:00
BITCOIN-OTC-008752,1714,1352,2,1330414160.19484,2012-02-28T07:29:20.194840+00:00
BITCOIN-OTC-008753,1352,39,2,1330450839.20875,2012-02-28T17:40:39.208750+00:00
BITCOIN-OTC-008754,39,1352,2,1330450888.14489,2012-02-28T17:41:28.144890+00:00
BITCOIN-OTC-008755,722,1827,2,1330453455.43143,2012-02-28T18:24:15.431430+00:00
BITCOIN-OTC-008756,1808,1788,1,1330457966.69462,2012-02-28T19:39:26.694620+00:00
BITCOIN-OTC-008757,1788,1808,1,1330458002.56707,2012-02-28T19:40:02.567070+00:00
BITCOIN-OTC-008758,1753,1820,2,1330458652.39502,2012-02-28T19:50:52.395020+00:00
BITCOIN-OTC-008759,13,1366,1,1330458976.53751,2012-02-28T19:56:16.537510+00:00
BITCOIN-OTC-008760,1366,13,1,1330459077.07318,2012-02-28T19:57:57.073180+00:00
BITCOIN-OTC-008761,1612,1753,2,1330461378.91169,2012-02-28T20:36:18.911690+00:00
BITCOIN-OTC-008762,1753,1612,2,1330463548.79999,2012-02-28T21:12:28.799990+00:00
BITCOIN-OTC-008763,1753,1788,2,1330466182.02919,2012-02-28T21:56:22.029190+00:00
BITCOIN-OTC-008764,1788,1753,2,1330466384.00082,2012-02-28T21:59:44.000820+00:00
BITCOIN-OTC-008765,1820,1753,3,1330467785.51919,2012-02-28T22:23:05.519190+00:00
BITCOIN-OTC-008766,1821,36,1,1330469052.77452,2012-02-28T22:44:12.774520+00:00
BITCOIN-OTC-008767,309,1752,-3,1330478266.4371,2012-02-29T01:17:46.437100+00:00
BITCOIN-OTC-008768,1820,905,2,1330481483.28258,2012-02-29T02:11:23.282580+00:00
BITCOIN-OTC-008769,13,1794,1,1330484825.9955,2012-02-29T03:07:05.995500+00:00
BITCOIN-OTC-008770,1794,13,1,1330485356.98957,2012-02-29T03:15:56.989570+00:00
BITCOIN-OTC-008771,1,304,3,1330495191.47031,2012-02-29T05:59:51.470310+00:00
BITCOIN-OTC-008772,1185,1828,1,1330514784.80827,2012-02-29T11:26:24.808270+00:00
BITCOIN-OTC-008773,1828,1185,1,1330514819.09848,2012-02-29T11:26:59.098480+00:00
BITCOIN-OTC-008774,1670,1185,2,1330539712.00026,2012-02-29T18:21:52.000260+00:00
BITCOIN-OTC-008775,1185,1670,2,1330539774.29468,2012-02-29T18:22:54.294680+00:00
BITCOIN-OTC-008776,1555,1386,7,1330554715.72583,2012-02-29T22:31:55.725830+00:00
BITCOIN-OTC-008777,309,1352,2,1330557236.25533,2012-02-29T23:13:56.255330+00:00
BITCOIN-OTC-008778,1396,1752,-2,1330559403.70096,2012-02-29T23:50:03.700960+00:00
BITCOIN-OTC-008779,1386,1334,1,1330566610.93903,2012-03-01T01:50:10.939030+00:00
BITCOIN-OTC-008780,1690,1829,3,1330572044.65731,2012-03-01T03:20:44.657310+00:00
BITCOIN-OTC-008781,1829,1690,3,1330572158.30669,2012-03-01T03:22:38.306690+00:00
BITCOIN-OTC-008782,1201,1386,9,1330572222.89391,2012-03-01T03:23:42.893910+00:00
BITCOIN-OTC-008783,1690,832,-10,1330572226.95442,2012-03-01T03:23:46.954420+00:00
BITCOIN-OTC-008784,1744,1830,1,1330573009.49161,2012-03-01T03:36:49.491610+00:00
BITCOIN-OTC-008785,1830,1744,1,1330573249.80531,2012-03-01T03:40:49.805310+00:00
BITCOIN-OTC-008786,905,1793,1,1330579531.94743,2012-03-01T05:25:31.947430+00:00
BITCOIN-OTC-008787,905,1714,3,1330579789.88673,2012-03-01T05:29:49.886730+00:00
BITCOIN-OTC-008788,390,36,1,1330600116.81418,2012-03-01T11:08:36.814180+00:00
BITCOIN-OTC-008789,36,390,2,1330600184.2917,2012-03-01T11:09:44.291700+00:00
BITCOIN-OTC-008790,1744,1793,2,1330604416.13408,2012-03-01T12:20:16.134080+00:00
BITCOIN-OTC-008791,545,35,4,1330623778.54127,2012-03-01T17:42:58.541270+00:00
BITCOIN-OTC-008792,35,545,4,1330623953.96268,2012-03-01T17:45:53.962680+00:00
BITCOIN-OTC-008793,36,1831,1,1330631767.72769,2012-03-01T19:56:07.727690+00:00
BITCOIN-OTC-008794,1831,36,1,1330632107.29539,2012-03-01T20:01:47.295390+00:00
BITCOIN-OTC-008795,1753,1,2,1330633496.29798,2012-03-01T20:24:56.297980+00:00
BITCOIN-OTC-008796,1352,1832,1,1330636929.70731,2012-03-01T21:22:09.707310+00:00
BITCOIN-OTC-008797,1832,1352,1,1330637038.01948,2012-03-01T21:23:58.019480+00:00
BITCOIN-OTC-008798,13,1833,1,1330643718.01539,2012-03-01T23:15:18.015390+00:00
BITCOIN-OTC-008799,1833,13,3,1330643730.78506,2012-03-01T23:15:30.785060+00:00
BITCOIN-OTC-008800,104,23,10,1330644668.00861,2012-03-01T23:31:08.008610+00:00
BITCOIN-OTC-008801,1752,1757,4,1330658006.50119,2012-03-02T03:13:26.501190+00:00
BITCOIN-OTC-008802,1757,1752,4,1330658018.72159,2012-03-02T03:13:38.721590+00:00
BITCOIN-OTC-008803,1802,1,1,1330664240.60562,2012-03-02T04:57:20.605620+00:00
BITCOIN-OTC-008804,1802,1386,2,1330664268.59863,2012-03-02T04:57:48.598630+00:00
BITCOIN-OTC-008805,1,1802,1,1330664416.69846,2012-03-02T05:00:16.698460+00:00
BITCOIN-OTC-008806,1386,1802,1,1330667589.16604,2012-03-02T05:53:09.166040+00:00
BITCOIN-OTC-008807,35,1834,1,1330688017.22777,2012-03-02T11:33:37.227770+00:00
BITCOIN-OTC-008808,36,1835,1,1330708035.17009,2012-03-02T17:07:15.170090+00:00
BITCOIN-OTC-008809,1835,36,1,1330708168.26775,2012-03-02T17:09:28.267750+00:00
BITCOIN-OTC-008810,1317,1757,1,1330721788.73185,2012-03-02T20:56:28.731850+00:00
BITCOIN-OTC-008811,1757,1317,1,1330721869.13476,2012-03-02T20:57:49.134760+00:00
BITCOIN-OTC-008812,35,1836,1,1330727499.88518,2012-03-02T22:31:39.885180+00:00
BITCOIN-OTC-008813,1352,1555,3,1330727881.5404,2012-03-02T22:38:01.540400+00:00
BITCOIN-OTC-008814,1555,1352,3,1330727960.70009,2012-03-02T22:39:20.700090+00:00
BITCOIN-OTC-008815,905,1837,1,1330729966.59859,2012-03-02T23:12:46.598590+00:00
BITCOIN-OTC-008816,1334,1838,1,1330731906.75127,2012-03-02T23:45:06.751270+00:00
BITCOIN-OTC-008817,1838,1334,1,1330732115.86907,2012-03-02T23:48:35.869070+00:00
BITCOIN-OTC-008818,1838,35,1,1330732674.76343,2012-03-02T23:57:54.763430+00:00
BITCOIN-OTC-008819,1833,905,3,1330737632.04724,2012-03-03T01:20:32.047240+00:00
BITCOIN-OTC-008820,1583,1810,1,1330748483.8588,2012-03-03T04:21:23.858800+00:00
BITCOIN-OTC-008821,1810,1583,1,1330748683.39832,2012-03-03T04:24:43.398320+00:00
BITCOIN-OTC-008822,1753,1499,5,1330748987.28139,2012-03-03T04:29:47.281390+00:00
BITCOIN-OTC-008823,1185,1839,5,1330750073.61761,2012-03-03T04:47:53.617610+00:00
BITCOIN-OTC-008824,1839,1840,8,1330750591.66791,2012-03-03T04:56:31.667910+00:00
BITCOIN-OTC-008825,1839,1185,5,1330750917.39737,2012-03-03T05:01:57.397370+00:00
BITCOIN-OTC-008826,905,1841,1,1330760025.27377,2012-03-03T07:33:45.273770+00:00
BITCOIN-OTC-008827,1841,905,1,1330764961.10283,2012-03-03T08:56:01.102830+00:00
BITCOIN-OTC-008828,1840,1839,5,1330781569.9033,2012-03-03T13:32:49.903300+00:00
BITCOIN-OTC-008829,425,1840,1,1330797471.96226,2012-03-03T17:57:51.962260+00:00
BITCOIN-OTC-008830,1840,425,1,1330797514.26906,2012-03-03T17:58:34.269060+00:00
BITCOIN-OTC-008831,905,465,1,1330805418.83096,2012-03-03T20:10:18.830960+00:00
